id,type,address,number,postal_code,municipality,province,location,public,available,hours,lat,lon
9104.0,,Stationsplein,20.0,3400.0,Landen,Vlaams-Brabant,,Y,,,50.89251205,4.542372492315863
9105.0,,Dorpsstraat,27.0,3830.0,Wellen,Limburg,,Y,,,50.841294500000004,5.3341454391821195
9106.0,,A. Stocletlaan,87.0,1840.0,Londerzeel,Vlaams-Brabant,,Y,,,51.082930149999996,4.485340706156434
9107.0,,A. Stocletlaan,87.0,1840.0,Londerzeel,Vlaams-Brabant,,Y,,,51.082930149999996,4.485340706156434
9108.0,,A. Stocletlaan,87.0,1840.0,Londerzeel,Vlaams-Brabant,,Y,,,51.082930149999996,4.485340706156434
9109.0,,A. Stocletlaan,87.0,1840.0,Londerzeel,Vlaams-Brabant,,Y,,,51.082930149999996,4.485340706156434
9110.0,,Dorp,18.0,9860.0,Oosterzele,Oost-Vlaanderen,,Y,,,51.020521,3.639943425516817
9111.0,,Titecaststraat,98.0,8000.0,Brugge,West-Vlaanderen,,Y,,,,
9112.0,,Leon Bekaertlaan,24.0,9880.0,Aalter,Oost-Vlaanderen,,Y,,,51.1003572,3.4501173
9113.0,,Durmakker,7.0,9940.0,Evergem,Oost-Vlaanderen,,Y,,,51.102443550000004,3.6991601353723764
9114.0,,Place Albert 1er,,6820.0,Florenville,Luxembourg,,Y,,,,
9115.0,,Woluwedal,18.0,1932.0,Sint-Stevens-Woluwe,Vlaams-Brabant,,,,,50.859074899999996,4.450602212932191
9116.0,,Schomhoeveweg,15.0,2030.0,Antwerpen,Antwerpen,,Y,,,51.2727253,4.394548034300435
9117.0,,Square Edmond Machtens,18.0,1080.0,Brussel,Bruxelles-Brussel,,Y,,,50.8518068,4.3111721
9118.0,,Chaussée de Mons,814.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,50.8281002,4.3038097
9119.0,,Lemonnierlaan,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8447428,4.3459188
9120.0,,Rue de la Bonté,5.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,50.8316213,4.3582021
9121.0,,Bergensessteenweg ,181.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,,
9124.0,,Interleuvenlaan,27.0,3001.0,Heverlee,Vlaams-Brabant,,Y,,,50.8492044,4.735519
9125.0,,Bruneaustraat,61.0,1755.0,Gooik,Vlaams-Brabant,,Y,,,50.763217350000005,4.117542151633636
9126.0,,Rue Graham Bell,8.0,1402.0,Thines,Brabant Wallon,,Y,,,50.580259,4.3682868
9127.0,,Rue Graham Bell,8.0,1402.0,Thines,Brabant Wallon,,Y,,,50.580259,4.3682868
9128.0,,Geldenaaksebaan ,277.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.857174650000005,4.7215850399448955
9129.0,,Industrielaan,3.0,1740.0,Ternat,Vlaams-Brabant,,Y,,,50.8890657,4.1765139055408085
9130.0,,Arthur De Conickstraat,11.0,3070.0,Kortenberg,Vlaams-Brabant,,Y,,,,
9131.0,,Zandvoortstraat,,2800.0,Mechelen,Antwerpen,,Y,,,51.0525951,4.4479871
9132.0,,Stapelhuisplein,3.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.88612225,4.704850795587076
9133.0,,Hoesnaek,29.0,1670.0,Pepingen,Vlaams-Brabant,,Y,,,50.7575207,4.154006987092533
9134.0,,Akrenbos,63.0,1547.0,Bever,Vlaams-Brabant,,Y,,,50.72030565,3.9085953192568663
9135.0,,Stationplein,5.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,50.9249499,4.4319784887744
9136.0,,Noorderlaan,108.0,2030.0,Antwerpen,Antwerpen,,Y,,,51.2958685,4.3457938
9137.0,,Bredabaan,960.0,2170.0,Merksem,Antwerpen,,,,,51.2640797,4.4620944
9138.0,,Venstraat ,153.0,3700.0,Tongeren,Limburg,,Y,,,51.25077265,4.504181348606755
9139.0,,Gentsesteenweg,,9750.0,Zingem,Oost-Vlaanderen,,Y,,,,
9140.0,,Stwg  op Diest,33.0,2300.0,Turnhout,Antwerpen,,Y,,,51.29397165,4.955209543281997
9141.0,,Kapelstraat,2.0,2660.0,Hoboken,Antwerpen,,Y,,,51.170268899999996,4.312437708837773
9142.0,,LammerDries-Winkelstraat,4.0,2460.0,Kasterlee,Antwerpen,,Y,,,51.1515703,4.9047659
9143.0,,Meistraat,175.0,2480.0,Dessel,Antwerpen,,Y,,,51.2403741,5.147117
9144.0,,Kruisberg,18.0,2480.0,Dessel,Antwerpen,,Y,,,51.251399649999996,5.121692170124071
9145.0,,sportpark,,2480.0,Dessel,Antwerpen,,Y,,,51.2392062,5.093337895884881
9146.0,,Klokstraat pwa,,2480.0,Dessel,Antwerpen,,Y,,,,
9147.0,,Schoolstraat,65.0,3920.0,Lommel,Limburg,,Y,,,51.234950100000006,5.358750397995947
9148.0,,Grotesteenweg-Noord,113.0,9052.0,Zwijnaarde,Oost-Vlaanderen,,Y,,,51.013704700000005,3.7035301084754773
9149.0,,Clos de la Roseraie,26.0,5060.0,Tamines,Namur,,Y,,,50.434677,4.6021637
9150.0,,Koning Albert 1 Straat,124.0,9280.0,Lebbeke,Oost-Vlaanderen,,Y,,,50.7001083,4.0455874
9151.0,,Thor Park Poort Genk,8310.0,3600.0,Genk,Limburg,,Y,,,,
9152.0,,Zandvoorstraat,16.0,2800.0,Mechelen,Antwerpen,,Y,,,,
9153.0,,Grote Laakweg,29.0,3200.0,Aarschot,Vlaams-Brabant,,Y,,,50.992094249999994,4.833119888550302
9154.0,,Peerdebaan,45.0,3670.0,Ellikom,Limburg,,Y,,,,
9155.0,,Oude Vaarstraat,18.0,2300.0,Turnhout,Antwerpen,,Y,,,,
9156.0,,Boomsesteenweg,510.0,2020.0,Antwerpen,Antwerpen,,Y,,,51.1824689,4.38966949323626
9157.0,,Rue Emile Bouilliot,22.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.818973,4.354165824672123
9158.0,,Rue Théophile Delbar,8.0,1410.0,Waterloo,Brabant Wallon,,Y,,,50.7167455,4.397209171983357
9159.0,,Lepelstraat,9.0,8830.0,Hooglede,West-Vlaanderen,,Y,,,50.9870815,3.0913033
9160.0,,Belsebaan ,26.0,2490.0,Balen,Antwerpen,,Y,,,51.166829449999994,5.1193940417739725
9161.0,,Quai de Compiègne,52.0,4500.0,Huy,Liège,,Y,,,50.5300611,5.240947017197231
9162.0,,Mechelenbaan,38.0,2500.0,Koningshooikt,Antwerpen,,Y,,,,
9163.0,,Place des Sciences ,3.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.668230449999996,4.620113398887693
9164.0,,Spekstraat,,2220.0,Hallaar,Antwerpen,,Y,,,51.0807237,4.698925
9165.0,,Chemin des Primevères,68.0,7800.0,Ath,Hainaut,,Y,,,50.6374074,3.7844454
9166.0,,Werkhovensestraat,2.0,2320.0,Hoogstraten,Antwerpen,,Y,,,51.4516463,4.732690623388889
9167.0,,Laarbeekstraat,101.0,1090.0,Brussel,Bruxelles-Brussel,,Y,,,50.9406466,5.2199516
9168.0,,Heiveld,1.0,3980.0,Tessenderlo,Limburg,,Y,,,51.028823900000006,5.055781656229152
9169.0,,Place du Marché,15.0,6980.0,Beausaint,Luxembourg,,Y,,,50.181961099999995,5.575178841054738
9170.0,,Rue de la Piscine,1.0,6980.0,La,Luxembourg,,Y,,,50.0538519,5.602051297937507
9171.0,Appareil fixe-Vast apparaat,Rue de la petite île,14.0,1070.0,Anderlecht,Bruxelles-Brussel,inkom,Non-Nee,Non-Nee,,50.8309129,4.3205619
9171.0,,Zone industrielle de l Europe II,1.0,7900.0,Leuze-en-Hainaut,Hainaut,,Y,,,,
9172.0,Appareil fixe-Vast apparaat,place Communale ,1.0,7100.0,Haine-Saint-Paul,Hainaut,Inkom sportzaal,Non-Nee,Non-Nee,,50.4796409,4.185177632692309
9173.0,,Place Communale,,6540.0,Lobbes,Hainaut,,Y,,,50.3472503,4.2646262
9174.0,,Rue de Verviers,89.0,4700.0,Eupen,Liège,,Y,,,50.5870152,5.8403768
9175.0,,Rue du Luxembourg,15.0,6700.0,Arlon,Luxembourg,,Y,,,50.107169999999996,4.959402063870909
9176.0,,Rue du Carmel,1.0,6900.0,Marloie,Luxembourg,,Y,,,50.20074645,5.312900250406097
9177.0,,Boulevard Vauban,4.0,6700.0,Arlon,Luxembourg,,Y,,,49.7968829,5.0692534
9178.0,,Rue des Martyrs,13.0,6700.0,Arlon,Luxembourg,,Y,,,49.684149399999995,5.81065766008772
9179.0,,Rue Zénobe Gramme,30.0,6700.0,Arlon,Luxembourg,,Y,,,49.67877765,5.805177588083449
9180.0,,Berlaarbaan,227.0,2860.0,Sint-Katelijne-Waver,Antwerpen,,Y,,,51.05461005,4.544071275522978
9181.0,,Avenue des Arts,40.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.84332245,4.368154465851558
9182.0,,Rue du Stade,22.0,5364.0,Schaltin,Namur,,Y,,,50.28977045,5.098294980602006
9184.0,,Rue des Alouettes,171.0,4041.0,Milmort,Liège,,Y,,,50.6968624,5.5880727
9185.0,,Rue du Piro Lannoy,1.0,7700.0,Mouscron,Hainaut,,Y,,,50.7569239,3.2435292
9186.0,,Rue du Piro Lannoy,1.0,7700.0,Mouscron,Hainaut,,Y,,,50.7569239,3.2435292
9187.0,,Rue du Piro Lannoy,1.0,7700.0,Mouscron,Hainaut,,Y,,,50.7569239,3.2435292
9188.0,,Boulevard du Textile,1.0,7700.0,Mouscron,Hainaut,,Y,,,50.753539,3.2469082
9189.0,,Boulevard de L Eurozone,1.0,7700.0,Mouscron,Hainaut,,Y,,,50.7257454,3.2135598
9191.0,,Rue sur la Fontaine,70.0,4020.0,Liège,Liège,,Y,,,50.640611,5.5661488033704645
9192.0,,Boulevard Léoppold III,40.0,7600.0,Péruwelz,Hainaut,,Y,,,,
9193.0,,Boulevard Léoppold III ,40.0,7600.0,Péruwelz,Hainaut,,Y,,,,
9194.0,,Werkhuizenkaai,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8756111,4.363614
9195.0,,Werkhuizenkaai,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8756111,4.363614
9196.0,,Rue de l Industrie,9.0,4530.0,Villers-le-Bouillet,Liège,,Y,,,50.583668349999996,5.26323920307375
9197.0,,Daalstraat 9 ,9.0,3640.0,Kinrooi,Limburg,,Y,,,,
9198.0,,Venlosesteenweg,327.0,3640.0,Kinrooi,Limburg,,Y,,,51.148950049999996,5.809620722998794
9199.0,,Schoolstraat,40.0,3640.0,Kinrooi,Limburg,,Y,,,51.147294099999996,5.789781119120493
9200.0,,Leuerbroek,1060.0,3640.0,Kinrooi,Limburg,,Y,,,51.1360407,5.749841899066679
9201.0,,Leuerbroek,1002.0,3640.0,Kinrooi,Limburg,,Y,,,51.13877145,5.750855820278163
9202.0,,Neeroetersesteenweg/Zielderveld,1.0,3640.0,Kinrooi,Limburg,,Y,,,,
9203.0,,Hoverstraat zn,,3640.0,Kinrooi,Limburg,,,,,51.148323,5.7576006
9204.0,,Dorpsplein,7.0,3640.0,Kinrooi,Limburg,,Y,,,51.1452031,5.741354986650073
9205.0,,Breeërsteenweg ,369.0,3640.0,Kinrooi,Limburg,,Y,,,51.1451589,5.7502809
9206.0,,Kampstraat/  Binnenweg,,3640.0,Kinrooi,Limburg,,Y,,,,
9207.0,,Tuyenstraat ,20.0,3640.0,Kinrooi,Limburg,,Y,,,,
9208.0,,Heikemp ,1003.0,3640.0,Kinrooi,Limburg,,Y,,,51.1808545,5.726516467927372
9210.0,,Koningin Astridlaan,12.0,2600.0,Berchem,Antwerpen,,Y,,,51.3133376,4.43463249856433
9211.0,,Rijselstraat,5.0,8500.0,Kortrijk,West-Vlaanderen,,Y,,,50.79558155,3.1214657481693395
9212.0,,Sint-Jorisstraat,71.0,8500.0,Kortrijk,West-Vlaanderen,,Y,,,50.95179305,3.131915844595892
9213.0,,Bilemontstraat,26.0,7700.0,Moeskroen,Hainaut,,Y,,,50.73845475,3.2114911921138285
9214.0,,Zonnestraat,78.0,9600.0,Ronse,Oost-Vlaanderen,,Y,,,50.7491703,3.5860406
9215.0,,Spinterstraat,113.0,9600.0,Ronse,Oost-Vlaanderen,,Y,,,,
9216.0,,Rue Belliard,2.0,1040.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.84279685,4.368096392294188
9217.0,,Grote Markt,2.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.8793108,4.700732
9218.0,,Vital Decosterstraat,44.0,3001.0,Heverlee,Vlaams-Brabant,,Y,,,50.8795923,4.7058426
9219.0,,Michel Geysemansstraat,1.0,2550.0,Waarloos,Antwerpen,,Y,,,51.1065585,4.44904998512955
9220.0,,Lozenberg,4.0,1930.0,Zaventem,Vlaams-Brabant,,Y,,,50.86958045,4.463573564319084
9221.0,,Paddevijverstraat,47.0,8900.0,Ieper,West-Vlaanderen,,Y,,,50.860353599999996,2.884446291480688
9222.0,,Paddevijverstraat,49.0,8900.0,Ieper,West-Vlaanderen,,Y,,,50.8628081,2.884252019393691
9223.0,,Koedreef,48.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen,,Y,,,50.9612278,3.6619174
9224.0,,Avenue Ernest Solvay,88.0,6220.0,Fleurus,Hainaut,,Y,,,50.7408548,4.480832412216401
9225.0,,Chaussée d Enghien,225.0,6220.0,Fleurus,Hainaut,,Y,,,50.7072246,4.160453341503105
9226.0,,Avenue des Armures ,39.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8149919,4.3359052
9227.0,,Noorderlaan ,131.0,2030.0,Antwerpen,Antwerpen,,Y,,,51.263491849999994,4.404352885180337
9228.0,,Beneluxpark,27.0,8500.0,Kortrijk,West-Vlaanderen,,,,,50.8000963,3.27854361372549
9229.0,,Ganzendries,234.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.0346162,3.7109247
9230.0,,Avenue Louise,149.0,1050.0,Brussel,Bruxelles-Brussel,,Y,,,50.8285363,4.3618962
9231.0,,Heernisse,11.0,8600.0,Diksmuide,West-Vlaanderen,,Y,,,51.0242976,2.8569317
9232.0,,Ringlaan,34.0,1800.0,Vilvoorde,Vlaams-Brabant,,Y,,,50.81904215,4.5204894654148955
9233.0,,Avenue Thomas Edison,32.0,1402.0,Thines,Brabant Wallon,,Y,,,50.5803303,4.3636807
9234.0,,Marché,2.0,4910.0,Theux,Liège,,Y,,,50.5277603,5.8202074
9235.0,,Rode Heuvel,1.0,9230.0,Wetteren,Oost-Vlaanderen,,Y,,,51.0085442,3.8852166
9236.0,,Kastanjestraat,7.0,3530.0,Helchteren,Limburg,,Y,,,51.0246873,5.479926
9237.0,,Albrechtlaan,15.0,9300.0,Aalst,Oost-Vlaanderen,,Y,,,50.9336933,4.055513015400202
9238.0,,Rue des Ateliers,40.0,6200.0,Châtelineau,Hainaut,,Y,,,50.425393650000004,4.473023047927468
9239.0,,Rue Rodolph Bernard,80.0,4140.0,Sprimont,Liège,,Y,,,,
9240.0,,Rue Joseph Potiers,13.0,4140.0,Sprimont,Liège,,Y,,,,
9241.0,,Industriezone schurhovenveld,3832.0,3800.0,Sint-Truiden,Limburg,,Y,,,,
9242.0,,Kanaalweg,5.0,3600.0,Genk,Limburg,,Y,,,50.9346992,5.468146056043054
9243.0,,Kanaalweg,5.0,3600.0,Genk,Limburg,,Y,,,50.9346992,5.468146056043054
9244.0,,Henry Fordlaan,84.0,3600.0,Genk,Limburg,,Y,,,50.933277700000005,5.4701757407183536
9245.0,,Uitbreidingsstraat,82.0,2600.0,Berchem,Antwerpen,,Y,,,51.1055684,4.3662538
9246.0,,Henry Fordlaan,84.0,3600.0,Genk,Limburg,,Y,,,50.933277700000005,5.4701757407183536
9247.0,,Vijhuizen,10.0,9420.0,Erpe-Mere,Oost-Vlaanderen,,Y,,,,
9248.0,,Technologiestraat,1.0,1082.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.87328785,4.289080463950628
9249.0,,Streepstraat,16.0,2950.0,Kapellen,Antwerpen,,Y,,,51.3194515,4.422460211497944
9250.0,,Derbystraat,251.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen,,Y,,,51.0226951,3.698632
9251.0,,Grote-Prijzerlaan,59.0,1150.0,Brussel,Bruxelles-Brussel,,Y,,,,
9252.0,,G. Latinislaan,100.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8623257,4.3925941
9253.0,,Jéon Theodorestraat,80.0,1090.0,Brussel,Bruxelles-Brussel,,Y,,,,
9254.0,,Ninivestraat,90.0,9600.0,Ronse,Oost-Vlaanderen,,Y,,,,
9255.0,,Kapellestraat,72.0,9690.0,Kluisbergen,Oost-Vlaanderen,,Y,,,50.814198399999995,3.1887847951370865
9256.0,,Rue du Dria,46.0,6240.0,Farciennes,Hainaut,,Y,,,50.4146991,4.5631201
9257.0,,Rue Du Dria,46.0,6240.0,Farciennes,Hainaut,,Y,,,50.4146991,4.5631201
9258.0,,Mechelenbaan,393.0,2580.0,Putte,Antwerpen,,Y,,,,
9259.0,,Rue des Garennes,12.0,7740.0,Pecq,Hainaut,,Y,,,50.5096523,3.869389633652987
9260.0,,Moerstraat,26.0,2030.0,Antwerpen,Antwerpen,,Y,,,51.303605950000005,4.342274750000005
9261.0,,Drève Gustave Fache,15.0,7740.0,Pecq,Hainaut,,,,,50.7412277,3.2560177
9262.0,,Av Nadine Pollet-Sengier,,7740.0,Pecq,Hainaut,,Y,,,,
9263.0,,Boomgaarddreef,7.0,2900.0,Schoten,Antwerpen,,Y,,,51.29659185,4.547632894160261
9264.0,,Maastrichterweg,261.0,3620.0,Lanaken,Limburg,,Y,,,50.882866,5.67188815432479
9265.0,,Paul Lambertlaan,15.0,3630.0,Maasmechelen,Limburg,,Y,,,50.99779065,5.687911354031783
9266.0,,Rue des Monts,,5660.0,Petigny,Namur,,Y,,,50.060319,4.5307518
9267.0,,Rue Zenobe Gramme,,4710.0,Lontzen,Liège,,Y,,,,
9268.0,,Rue du Milieu ,5.0,5650.0,Fraire,Namur,,Y,,,50.7387326,4.8966365063291235
9269.0,,Avenue F. Nicolay,35.0,4970.0,Stavelot,Liège,,Y,,,,
9270.0,,Rue du Corbeau,,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8737709,4.3918384
9271.0,,Chemin de Reumont,19.0,5020.0,Malonne,Namur,,Y,,,50.4321278,4.8160597
9272.0,,Rue de Palge,22.0,6750.0,Musson,Luxembourg,,Y,,,,
9273.0,,Avenue Louise,523.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8152736,4.3718105
9274.0,,Ravenstein,36.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8448806,4.359344
9275.0,,Bld du Souverain,100.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
9276.0,,Allée verte,29.0,4600.0,Visé,Liège,,Y,,,50.73557715,5.681955648829991
9277.0,,Rue de trèves,70.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8409442,4.3739603
9280.0,,Hertogenstraat,73.0,8200.0,Sint-Andries,West-Vlaanderen,,Y,,,51.1985938,3.2011705961774655
9282.0,,De Schiervellaan,,3500.0,Hasselt,Limburg,,Y,,,50.9286504,5.3330771
9283.0,,Rue de Charleville ,23.0,6000.0,Charleroi,Hainaut,,Y,,,49.97943925,4.936618445585946
9284.0,,Avenue des Bassins ,64.0,7000.0,Mons,Hainaut,,Y,,,50.45859715,3.9413535776347537
9285.0,,Rue Fleurie ,2.0,6800.0,Libramont-Chevigny,Luxembourg,,Y,,,49.9254695,5.3665174211342315
9286.0,,Avenue Rogier ,12.0,4000.0,Liège,Liège,,Y,,,50.633931849999996,5.569938716150569
9287.0,,Rue de Nivelles ,,1300.0,Wavre,Brabant Wallon,,Y,,,50.715686,4.6081839
9288.0,,Rue Mazy ,173.0,5100.0,Jambes,Namur,,Y,,,50.462918099999996,4.876619528030663
9289.0,,Hookstrasse ,29.0,4700.0,Eupen,Liège,,Y,,,50.6334455,6.037625763188437
9290.0,,Rue Saint-Joseph,8.0,7700.0,Mouscron,Hainaut,,Y,,,50.5117148,4.100219959962219
9291.0,,Graaf Karel de Goedelaan,5.0,8500.0,Kortrijk,West-Vlaanderen,,Y,,,50.82460615,3.249419287945636
9292.0,,Luipaardstraat ,12.0,8500.0,Kortrijk,West-Vlaanderen,,Y,,,50.82384450000001,3.303902643137972
9293.0,,Leopoldplein,,8930.0,Lauwe,West-Vlaanderen,,Y,,,,
9294.0,,Leopoldplein,,8930.0,Lauwe,West-Vlaanderen,,Y,,,,
9295.0,,Industrieweg,143.0,3580.0,Beringen,Limburg,,Y,,,51.0580746,5.170675533835632
9296.0,,Slakweidestraat,25.0,3570.0,Alken,Limburg,,Y,,,50.9453352,5.701047073963661
9297.0,,Avenue de l eau vive,5.0,3570.0,Alken,Limburg,,Y,,,50.7437392,3.2575577
9298.0,,Dorp West ,138.0,9230.0,Wetteren,Oost-Vlaanderen,,Y,,,51.094788,3.825649970439347
9299.0,,Sprendonkstraat,5.0,9042.0,Mendonk,Oost-Vlaanderen,,Y,,,51.13298605,3.7915740452949716
9300.0,,Natalis,60.0,4000.0,Liège,Liège,,,,,50.6298734,5.5819489
9301.0,,Boulevard Frère - Orban,32.0,4000.0,Liège,Liège,,Y,,,50.63104335,5.570506695971222
9302.0,,Rue Du Nord-Belge ,6.0,4000.0,Liège,Liège,,Y,,,50.6326696,5.5816482600869985
9303.0,,Stokerijstraat ,9.0,8870.0,Izegem,West-Vlaanderen,,Y,,,50.95459015,3.1265394739735557
9304.0,,Monseigneur Donchelei ,7.0,2290.0,Vorselaar,Antwerpen,,Y,,,,
9305.0,,Oostendse Steenweg,118.0,8020.0,Oostkamp,West-Vlaanderen,,Y,,,51.2206236,3.2076352
9306.0,,Kleine Pathoekeweg,2.0,8020.0,Oostkamp,West-Vlaanderen,,Y,,,51.2458148,3.2118849009364547
9307.0,,Gaston Roelandsstraat,1.0,8020.0,Oostkamp,West-Vlaanderen,,Y,,,,
9308.0,,Place d Armes,,5000.0,Namur,Namur,,Y,,,50.463149599999994,4.867500912921663
9309.0,,Antwerpsesteenweg,285.0,2800.0,Mechelen,Antwerpen,,Y,,,51.0620573,4.45885017221172
9310.0,,Koning Albertlaan,181.0,1120.0,Brussel,Bruxelles-Brussel,,Y,,,50.8938718,4.3766152
9311.0,,Square Marie Curie,20.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,50.8209112,4.285490856333583
9312.0,,Steenovenstraat,20.0,3990.0,Peer,Limburg,,Y,,,51.132160299999995,5.4124621026114035
9313.0,,Rue de Renory,499.0,4031.0,Angleur,Liège,,Y,,,50.6057383,5.5629051
9314.0,,Parlaan ,15.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,,
9315.0,,Nederhasseltstraat,166.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.84659685,3.980998738037352
9316.0,,Karmelietenstraat ,3.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.82773745,3.9377646574417176
9317.0,,Molenveldweg,,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.8173213,3.9627251
9318.0,,Venusstraat,3.0,2520.0,Ranst,Antwerpen,,Y,,,51.212677400000004,4.598748001347194
9319.0,,Ezelstraat,42.0,8800.0,Roeselare,West-Vlaanderen,,Y,,,51.213204399999995,3.21869685706356
9320.0,,Dorpstraat,45.0,3294.0,Molenstede,Vlaams-Brabant,,Y,,,50.96678645,4.807261577653888
9321.0,,Diestersteenweg ,237.0,3293.0,Kaggevinne,Vlaams-Brabant,,Y,,,50.979829699999996,5.0192071794743445
9322.0,,Hasseltsebaan,43.0,3290.0,Diest,Vlaams-Brabant,,Y,,,51.04008105,5.096852851715926
9323.0,,Webbekomstraat,117.0,3290.0,Webbekom,Vlaams-Brabant,,Y,,,50.9733088,5.072600280425078
9324.0,,Sint-Hubertusplein,,3290.0,Schaffon,Vlaams-Brabant,,Y,,,,
9325.0,,Vleugstraat,37.0,3291.0,Schaffon,Vlaams-Brabant,,Y,,,50.78364415,4.532370480565339
9326.0,,Grote Markt ,1.0,3290.0,Diest,Vlaams-Brabant,,N,,,50.984770999999995,5.050041035611761
9327.0,,Kaai,,3290.0,Diest,Vlaams-Brabant,,Y,,,50.9850007,5.0498705
9328.0,,Abdijstraat ,2.0,3740.0,Bilzen,Limburg,,Y,,,50.889195,5.52471595442902
9329.0,,Abdijstraat ,2.0,3740.0,Bilzen,Limburg,,Y,,,50.889195,5.52471595442902
9330.0,,Minnenhofstraat,43348.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,,
9331.0,,Windschof,25.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.7983418,4.061013131312893
9332.0,,Oudstrijdersplein,6.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.835495449999996,4.02274182585899
9333.0,,Pollarebaan ,,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,,
9334.0,,Atletiekweg,,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,,
9335.0,,Hazeleerstraat,100.0,9400.0,Appelterre-Eichem,Oost-Vlaanderen,,Y,,,50.8654658,4.0564546
9336.0,,Boezingestraat,51.0,8920.0,Langemark-Poelkapelle,West-Vlaanderen,,Y,,,50.9097339,2.917783150049365
9337.0,,Nieuwplaats ,14.0,8920.0,Langemark-Poelkapelle,West-Vlaanderen,,Y,,,50.9174991,2.959112943944393
9338.0,,Klerkenstraat ,130.0,8920.0,Langemark-Poelkapelle,West-Vlaanderen,,Y,,,50.9351513,2.9277864202943444
9339.0,,Haezeweidestraat,24.0,8920.0,Langemark-Poelkapelle,West-Vlaanderen,,Y,,,50.8859287,2.9399679
9340.0,,Bikschotestraat,107.0,8920.0,Langemark-Poelkapelle,West-Vlaanderen,,Y,,,50.9269728,2.8640630810438097
9341.0,,Nieuwegraanstraat,24.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
9342.0,,Europapark Noord,49.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,,Y,,,,
9343.0,,Industrieweg ,41.0,3583.0,Paal,Limburg,,Y,,,51.0613985,5.147162
9345.0,,Nieuwstraat,10.0,1570.0,Galmaarden,Vlaams-Brabant,,Y,,,50.7514952,3.9714038212730745
9346.0,,Van Arteveldstraat,17.0,2018.0,Antwerpen,Antwerpen,,Y,,,,
9348.0,,Ommeganckstraat,35.0,2018.0,Antwerpen,Antwerpen,,Y,,,51.2173974,4.4248732
9349.0,,Amersveldestraat,10.0,8610.0,Kortemark,West-Vlaanderen,,Y,,,51.0243706,3.0407476222146226
9350.0,,Ommeganckstraat,53.0,2018.0,Antwerpen,Antwerpen,,Y,,,51.21690335,4.425442593486806
9351.0,,Ommeganckstraat,47.0,2018.0,Antwerpen,Antwerpen,,Y,,,51.2170702,4.425274299231092
9352.0,,Paardemarkt,66.0,2018.0,Antwerpen,Antwerpen,,Y,,,50.9208578,3.8538072
9353.0,,Luchthaven nationaal,1.0,1930.0,Zaventem,Vlaams-Brabant,,Y,,,50.8958334,4.4859866
9354.0,,Luchthaven nationaal,1.0,1930.0,Zaventem,Vlaams-Brabant,,Y,,,50.8958334,4.4859866
9355.0,,Luchthaven nationaal,1.0,1930.0,Nossegem,Vlaams-Brabant,,Y,,,50.8958334,4.4859866
9356.0,,Oostrozebekestraat,287.0,8770.0,Ingelmunster,West-Vlaanderen,,Y,,,50.91631355,3.287654799234006
9357.0,,Nieuwstraat,122.0,1730.0,Asse,Vlaams-Brabant,,Y,,,50.8543104,4.3573811
